"Автор (ы)","Author full names","Идентификатор автора(ов)","Название документа","Год","Название источника","Том","Выпуск","Статья №","Страница начала","Страница окончания","Цитирования","DOI","Ссылка","Организации","Авторы организаций","Краткое описание","Ключевые слова автора","Ключевые слова указателя","Сведения о финансировании","Текст о финансировании","Спонсоры","Название конференции","Дата конференции","Место проведения конференции","Код конференции","Тип документа","СТАДИЯ ПУБЛИКАЦИИ","Open Access (открытый доступ)","Источник","EID"
"Kali, A.; Bolatova, D.","Kali, Asset (57994589500); Bolatova, Diana (57994589600)","57994589500; 57994589600","Nonlinear Modeling of COVID-19 and the Significance of Testing: The Case of Kazakhstan","2022","SIST 2022 - 2022 International Conference on Smart Information Systems and Technologies, Proceedings","","","","","","0","10.1109/SIST54437.2022.9945770","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143393947&doi=10.1109%2FSIST54437.2022.9945770&partnerID=40&md5=eee5134d7c0f1d8bb0cffbc9dc345667","Faculty of Engineering and Natural Sciences, SDU University, Kaskelen, Almaty, Kazakhstan","Kali, Asset, Faculty of Engineering and Natural Sciences, SDU University, Kaskelen, Almaty, Kazakhstan; Bolatova, Diana, Faculty of Engineering and Natural Sciences, SDU University, Kaskelen, Almaty, Kazakhstan","It has been more than two years since the world faced a global pandemic of COVID-19, which affected the global economy negatively and took many human lives. This paper considers the extended susceptible-exposed-infectious-recovered (SEIR) model and finds out whether it is effective for the government of Kazakhstan to conduct massive free PCR testing of the exposed population. To this end, we constructed a new mathematical model and the government cost function that incorporates the hospital cost for the COVID-19 treatment and the cost of PCR testing. To address the above-mentioned objectives, we constructed nonlinear differential equations for our epidemic model and numerically solved them. Furthermore, the government's cost was modeled as a function that depends on the rate of PCR tests. The findings of the numerical analysis show that the government's cost is minimized if the exposed individuals were tested for the disease as often as possible. Moreover, testing both susceptible and exposed individuals is not beneficial in terms of the economic cost. © 2022 IEEE.","COVID-19; exposed population; PCR testing; SIR model; susceptible population; the government cost","Cost benefit analysis; Cost functions; Differential equations; Nonlinear equations; Exposed population; Global economies; Human lives; Kazakhstan; Non-linear modelling; PCR testing; SIR model; Susceptible population; Susceptible-exposed-infectious-recovered; The government cost; COVID-19","","","","2022 International Conference on Smart Information Systems and Technologies, SIST 2022","2022-04-28 through 2022-04-30","Nur-Sultan","184566","Conference paper","Final","","Scopus","2-s2.0-85143393947"
"Baimuratov, O.; Gnatyuk, S.; Salykbayeva, T.","Baimuratov, Olimzhon (55832104800); Gnatyuk, Sergiy O. (36184129600); Salykbayeva, Tolganay (57907150800)","55832104800; 36184129600; 57907150800","Mobile Application for Healthy Maternal Behavior to Reduce Fetal Mortality","2022","Communications in Computer and Information Science","1635 CCIS","","","469","479","0","10.1007/978-3-031-14841-5_31","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138769718&doi=10.1007%2F978-3-031-14841-5_31&partnerID=40&md5=dc0827b1d2eb5713a0bbf32a5ef39529","SDU University, Kaskelen, Almaty, Kazakhstan; State University ""Kyiv Aviation Institute"", Kyiv, Ukraine","Baimuratov, Olimzhon, SDU University, Kaskelen, Almaty, Kazakhstan; Gnatyuk, Sergiy O., State University ""Kyiv Aviation Institute"", Kyiv, Ukraine; Salykbayeva, Tolganay, SDU University, Kaskelen, Almaty, Kazakhstan","Timely health care delivery is often based on solutions that provide informational assistance and support. The scope of mobile application in medicine is quite wide and relevant, which allows you to comply with the indicated principles and provisions in the field of health care for the preservation of health. Various factors and IT solutions were identified in order to provide various methods of informational support during pregnancy to a woman. One of the reasons for the study is the early prediction of risks based on attention deficit and the probabilistic manifestation of an event of a worsening of a positive state. The results of the analysis of modern mobile applications and systems made it possible to determine the priorities of functionality for the majority of users. In accordance with the requirements and rules defined for the medical organizations of the Republic of Kazakhstan, a mobile application was developed in order to reduce the risk during pregnancy and maintain a positive emotional state. The use of methods of closed analysis, risk assessment methods, methods for determining the emotional state, as well as methods for determining the relationship when monitoring the pregnancy process opens up wide opportunities for developing a model and structure of an application with improved functionality and characteristics. © 2022, The Author(s), under exclusive license to Springer Nature Switzerland AG.","Expert system; Mobile application; Mortality prediction; National health system; Pregnancy risk; Pregnant women","Health care; Health risks; Mobile computing; Obstetrics; Risk analysis; Risk assessment; Early prediction; Emotional state; Informational support; IT solution; Mobile applications; Mortality prediction; National health system; Pregnancy risk; Pregnant woman; Risk-based; Expert systems","","Supported by org.","","17th International Conference on Information and Communication Technologies in Education, Research, and Industrial Applications, ICTERI 2021","2021-09-28 through 2021-10-02","Kherson","283189","Conference paper","Final","","Scopus","2-s2.0-85138769718"
"Jegadeesan, R.; Beno, A.; Manikandan, S.P.; Rao, D.S.N.M.; Narukullapati, B.K.; Rajesh Kumar, T.R.; Omarov, B.; Batu, A.","Jegadeesan, R. (57211228029); Beno, A. (55489684400); Manikandan, S. P. (57197446550); Rao, D. S.Naga Malleswara (57193886970); Narukullapati, Bharath Kumar (57737874200); Rajesh Kumar, T. (57193997553); Omarov, Batyrkhan Sultanovich (57202103462); Batu, Areda (57283469100)","57211228029; 55489684400; 57197446550; 57193886970; 57737874200; 57193997553; 57202103462; 57283469100","Stable Route Selection for Adaptive Packet Transmission in 5G-Based Mobile Communications","2022","Wireless Communications and Mobile Computing","2022","","8009105","","","10","10.1155/2022/8009105","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137723172&doi=10.1155%2F2022%2F8009105&partnerID=40&md5=c4d11452a455e5671d5b8a5113eedf86","Department of Computer Science and Engineering, Jyothishmathi Institute of Technology and Science, Nustulapur, TS, India; Department of Electronics and Communication Engineering, Dr.Sivanthi Aditanar College of Engineering, Tiruchendur, TN, India; Department of Computer Engineering, New Horizon College of Engineering, Bengaluru, KA, India; Department of Electrical and Electronic Engineering, Gokaraju Rangaraju Institute of Engineering & Technology, Hyderabad, TS, India; Department of Electrical and Electronic Engineering, Vignans Foundation for Science Technology and Research University, Guntur, AP, India; Department of Computer Science and Engineering, Saveetha School of Engineering, Chennai, TN, India; Al Farabi Kazakh National University, Almaty, Kazakhstan; International Information Technology University, Almaty, Kazakhstan; SDU University, Kaskelen, Almaty, Kazakhstan; Department of Chemical Engineering, Addis Ababa Science and Technology University, Addis Ababa, Addis Ababa, Ethiopia","Jegadeesan, R., Department of Computer Science and Engineering, Jyothishmathi Institute of Technology and Science, Nustulapur, TS, India; Beno, A., Department of Electronics and Communication Engineering, Dr.Sivanthi Aditanar College of Engineering, Tiruchendur, TN, India; Manikandan, S. P., Department of Computer Engineering, New Horizon College of Engineering, Bengaluru, KA, India; Rao, D. S.Naga Malleswara, Department of Electrical and Electronic Engineering, Gokaraju Rangaraju Institute of Engineering & Technology, Hyderabad, TS, India; Narukullapati, Bharath Kumar, Department of Electrical and Electronic Engineering, Vignans Foundation for Science Technology and Research University, Guntur, AP, India; Rajesh Kumar, T., Department of Computer Science and Engineering, Saveetha School of Engineering, Chennai, TN, India; Omarov, Batyrkhan Sultanovich, Al Farabi Kazakh National University, Almaty, Kazakhstan, International Information Technology University, Almaty, Kazakhstan, SDU University, Kaskelen, Almaty, Kazakhstan; Batu, Areda, Department of Chemical Engineering, Addis Ababa Science and Technology University, Addis Ababa, Addis Ababa, Ethiopia","In mobile nodes in the network, they are unstable, so single-path communication does not provide sufficient results. In the alternative single path, communication is very difficult to handle the heavy load. The poor connectivity among the mobile node makes the uncertainty of packet loss; the path link is not measured in this network. The communication cost is also focused to achieve valid packet transmission. Because the high distance path selected for packet transmission causes a high cost for communication. It increases energy consumption and packet loss rate. So, the proposed dispersed path selection for communication (DPAC) method is constructed to obtain the best minimum distance routing path, this path operates with the help of queue variation that handled the data packet's maintenance, and the time slot exceeds its limit. Packets are kept waiting, to increase the packet broadcasting efficiency. The multipath jamming detection algorithm is constructed to provide link-based path packet overload detection scheme to identify the packet overload. Also, separate the path based on its characteristics, to control overload. It reduces energy consumption and packet loss rate. © 2022 R. Jegadeesan et al.","","5G mobile communication systems; Energy utilization; Transmissions; Heavy loads; Mobile communications; Mobile nodes; Packet transmissions; Packets loss; Packets loss rate; Route Selection; Single path; Stable routes; Uncertainty; Packet loss","","","","","","","","Article","Final","All Open Access; Green Accepted Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85137723172"
"Mirzoyeva, L.","Mirzoyeva, Leila Yu (57103759100)","57103759100","Online Platforms as a Resource for Teaching Professional Terminology","2022","Lecture Notes in Networks and Systems","499 LNNS","","","147","154","0","10.1007/978-3-031-11435-9_16","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135905089&doi=10.1007%2F978-3-031-11435-9_16&partnerID=40&md5=bfa71891505085687a9368d70f5ec197","SDU University, Kaskelen, Almaty, Kazakhstan","Mirzoyeva, Leila Yu, SDU University, Kaskelen, Almaty, Kazakhstan","The article discusses principles of using online platforms in terminology learning while teaching English for professional purposes, e.g. English for power engineering specialties. The main goal of the work is to consider opportunities provided by the Internet platform Proprofs.com considered as a learning tool allowing teachers to replace the routine process of mechanical memorization of professional terms by creative work with the game elements. The application of inductive method (eliciting students’ answers, selection and analysis of the teaching material starting from the elementary and continuing with more complicated one) makes it possible to show the variety of techniques used in online platforms, and significant motivating potential of the learning resource. The research experiment included both ascertaining and formative assessment. The respondents in experimental and control groups were from IT department. Our experiment presupposed application of Proprofs.com in experimental group for the purposes of learning specific terms related to IT sphere, whereas in control group the traditional teacher-centered methods were used. Six vocabulary games designed by the author have been placed on the platform Proprofs.com. To sum up, educational games can be beneficial for both students and teachers. In gamification, rules and rewards can stick to higher school programs; also, vocabulary games (the ready-made ones, and created personally by teachers) can be used during the lesson as well as for homework and for students’ self-study, and the application of those platforms is not a time-consuming process. One of the benefits of online platforms is a variety of brain games that a teacher can create. © 2022, The Author(s), under exclusive license to Springer Nature Switzerland AG.","Gamification; Motivation; Online platforms; Teaching English for professional purposes","","","","","International Conference Integration of Engineering Education and the Humanities: Global Intercultural Perspectives, IEEHGIP 2022","2022-04-20 through 2022-04-22","St. Petersburg","281329","Conference paper","Final","","Scopus","2-s2.0-85135905089"
"Kosorukov, O.; Maslov, S.; Sviridova, O.; Bagisbayevc, K.","Kosorukov, Oleg Anatolievich (6603200715); Maslov, Sergey A. (56224389500); Sviridova, Olga Aleksandrovna (57208739165); Bagisbayevc, Karmak (57700034500)","6603200715; 56224389500; 57208739165; 57700034500","Models for Optimizing the Supply Volume in Conditions of Uncertainty in Demand, Taking into Account the Risks of Accrual of Penalties, Loss of Customers and Additional Costs","2022","Lecture Notes in Networks and Systems","387","","","249","259","0","10.1007/978-3-030-93872-7_21","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130417211&doi=10.1007%2F978-3-030-93872-7_21&partnerID=40&md5=ab9e70a0542ee61fd426fd1d86479f10","Lomonosov Moscow State University, Moscow, Moscow Oblast, Russian Federation; Financial University under the Government of the Russian Federation, Moscow, Russian Federation; SDU University, Kaskelen, Almaty, Kazakhstan","Kosorukov, Oleg Anatolievich, Lomonosov Moscow State University, Moscow, Moscow Oblast, Russian Federation; Maslov, Sergey A., Lomonosov Moscow State University, Moscow, Moscow Oblast, Russian Federation; Sviridova, Olga Aleksandrovna, Financial University under the Government of the Russian Federation, Moscow, Russian Federation; Bagisbayevc, Karmak, SDU University, Kaskelen, Almaty, Kazakhstan","The article describes stochastic optimization models of enterprise inventory management, taking into account the uncertainty of demand, which, according to most authors, is the main carrier of uncertainty in inventory management systems. As distribution laws describing this uncertainty, a triangular distribution is considered, which can be obtained in practice by expert assessment methods, for example, in the absence of a sufficient volume of statistical data. Formalization of the problems of finding the optimal delivery volume and their solution by analytical methods for goods of two types, namely, with a long shelf life and with a limited shelf life, are given. Four types of costs are taken into account, namely, storage costs (arising from the formation of unrealized surplus goods), costs of losing customers and calculating penalties (arising when it is impossible to fully meet the demand of a given period), as well as costs associated with the transportation, disposal or destruction of expired goods. which arise in the event of the formation of an unrealizable balance for goods with a limited shelf life. © 2022, The Author(s), under exclusive license to Springer Nature Switzerland AG.","Demand; Loss of customers; Penalties; Stocks; Storage; Utilization; Volume of supply","","","","","5th Scientific International Online Conference on Algorithms and Solutions Based on Computer Technology, ASBC 2021","2021-06-08 through 2021-06-09","Saint Petersburg","277479","Conference paper","Final","","Scopus","2-s2.0-85130417211"
"Omarov, B.; Narynov, S.; Zhumanov, Z.; Gumar, A.; Khassanova, M.","Omarov, Batyrkhan Sultanovich (57202103462); Narynov, Sergazy (56582431600); Zhumanov, Zhandos (55701348900); Gumar, Aidana (57292254400); Khassanova, Mariyam (57292944000)","57202103462; 56582431600; 55701348900; 57292254400; 57292944000","State-of-the-art violence detection techniques in video surveillance security systems: A systematic review","2022","PeerJ Computer Science","8","","e920","","","66","10.7717/PEERJ-CS.920","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129707165&doi=10.7717%2FPEERJ-CS.920&partnerID=40&md5=8287c4271f6e90acc63b25901f68de2a","Alem Research, Almaty, Kazakhstan; International University of Tourism and Hospitality, Turkistan, Kazakhstan; SDU University, Kaskelen, Almaty, Kazakhstan; Al Farabi Kazakh National University, Almaty, Kazakhstan; Asfendiyarov Kazakh National Medical University, Almaty, Kazakhstan","Omarov, Batyrkhan Sultanovich, Alem Research, Almaty, Kazakhstan, International University of Tourism and Hospitality, Turkistan, Kazakhstan, SDU University, Kaskelen, Almaty, Kazakhstan, Al Farabi Kazakh National University, Almaty, Kazakhstan; Narynov, Sergazy, Alem Research, Almaty, Kazakhstan; Zhumanov, Zhandos, Alem Research, Almaty, Kazakhstan, Al Farabi Kazakh National University, Almaty, Kazakhstan; Gumar, Aidana, Alem Research, Almaty, Kazakhstan, Asfendiyarov Kazakh National Medical University, Almaty, Kazakhstan; Khassanova, Mariyam, Alem Research, Almaty, Kazakhstan, Asfendiyarov Kazakh National Medical University, Almaty, Kazakhstan","We investigate and analyze methods to violence detection in this study to completely disassemble the present condition and anticipate the emerging trends of violence discovery research. In this systematic review, we provide a comprehensive assessment of the video violence detection problems that have been described in state-of-the-art researches. This work aims to address the problems as state-of-the-art methods in video violence detection, datasets to develop and train real-time video violence detection frameworks, discuss and identify open issues in the given problem. In this study, we analyzed 80 research papers that have been selected from 154 research papers after identification, screening, and eligibility phases. As the research sources, we used five digital libraries and three high ranked computer vision conferences that were published between 2015 and 2021. We begin by briefly introducing core idea and problems of video-based violence detection; after that, we divided current techniques into three categories based on their methodologies: conventional methods, end-to-end deep learning-based methods, and machine learning-based methods. Finally, we present public datasets for testing video based violence detectionmethods’ performance and compare their results. In addition, we summarize the open issues in violence detection in videoand evaluate its future tendencies. © 2022","Artificial intelligence; Computer vision; Datasets; Deep learning; Machine learning; Video features; Violence detection","Deep learning; Digital libraries; Security systems; Dataset; Investigate and analyze; Research papers; State of the art; Surveillance securities; Systematic Review; Video features; Video surveillance; Violence detections; Computer vision","Ministry of Education and Science of the Republic of Kazakhstan, (IRN AP08855520); Ministry of Education and Science of the Republic of Kazakhstan","This research was supported by the grant ‘‘Development of artificial intelligence enabled software solution prototype for automatic detection of potential facts of physical bullying in educational institutions’’ funded by the Ministry of Education of the Republic of Kazakhstan. Grant No. IRN AP08855520. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","","","","","","Article","Final","All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access","Scopus","2-s2.0-85129707165"
"Murugesan, G.; Ahmed, T.I.; Shabaz, M.; Bhola, J.; Omarov, B.; Swaminathan, R.; Sammy, F.; Sumi, S.A.","Murugesan, G. (36806681300); Ahmed, Tousief Irshad (57557764800); Shabaz, Mohammad (57202955007); Bhola, Jyoti (26421594300); Omarov, Batyrkhan Sultanovich (57202103462); Swaminathan, Ramamurthy (57216767545); Sammy, F. (57491037300); Sumi, Sharmin Akter (57571671100)","36806681300; 57557764800; 57202955007; 26421594300; 57202103462; 57216767545; 57491037300; 57571671100","Retraction:Assessment of Mental Workload by Visual Motor Activity among Control Group and Patient Suffering from Depressive Disorder","2022","Computational Intelligence and Neuroscience","2022","","8555489","","","31","10.1155/2022/8555489","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127979759&doi=10.1155%2F2022%2F8555489&partnerID=40&md5=70b855a00d448d0d7f9bb97abf9834bd","Department of Computer Science and Engineering, St. Joseph's College of Engineering, Chennai, India; Department of Clinical Biochemistry, Sher-I-Kashmir Institute of Medical Sciences, Srinagar, JK, India; Model Institute of Engineering and Technology, Jammu, JK, India; Department of Electronics and Communication Engineering, National Institute of Technology Hamirpur, Hamirpur, HP, India; Al Farabi Kazakh National University, Almaty, Kazakhstan; International University of Tourism and Hospitality, Turkistan, Kazakhstan; SDU University, Kaskelen, Almaty, Kazakhstan; Saveetha School of Engineering, Chennai, TN, India; Department of Information Technology, Dambi Dollo University, Dembidollo, Oromia, Ethiopia; Department of Anatomy, Bangabandhu Sheikh Mujib Medical University, Dhaka, Bangladesh","Murugesan, G., Department of Computer Science and Engineering, St. Joseph's College of Engineering, Chennai, India; Ahmed, Tousief Irshad, Department of Clinical Biochemistry, Sher-I-Kashmir Institute of Medical Sciences, Srinagar, JK, India; Shabaz, Mohammad, Model Institute of Engineering and Technology, Jammu, JK, India; Bhola, Jyoti, Department of Electronics and Communication Engineering, National Institute of Technology Hamirpur, Hamirpur, HP, India; Omarov, Batyrkhan Sultanovich, Al Farabi Kazakh National University, Almaty, Kazakhstan, International University of Tourism and Hospitality, Turkistan, Kazakhstan, SDU University, Kaskelen, Almaty, Kazakhstan; Swaminathan, Ramamurthy, Saveetha School of Engineering, Chennai, TN, India; Sammy, F., Department of Information Technology, Dambi Dollo University, Dembidollo, Oromia, Ethiopia; Sumi, Sharmin Akter, Department of Anatomy, Bangabandhu Sheikh Mujib Medical University, Dhaka, Bangladesh","Major depressive disorder (MDD) is a mood state that is not usually associated with vision problems. Recent research has found that the inhibitory neurotransmitter GABA levels in the occipital brain have dropped. Aim. The aim of the research is to evaluate mental workload by single channel electroencephalogram (EEG) approach through visual-motor activity and comparison of parameter among depressive disorder patient and in control group. Method. Two tests of a visual-motor task similar to reflect drawings were performed in this study to compare the visual information processing of patients with depression to that of a placebo group. The current study looks into the accuracy of monitoring cognitive burden with single-channel portable EEG equipment. Results. The alteration of frontal brain movement in reaction to fluctuations in cognitive burden stages generated through various vasomotor function was examined. By applying a computerised oculomotor activity analogous to reflector image diagram, we found that the complexity of the path to be drawn was more important than the real time required accomplishing the job in determining perceived difficulty in depressive disorder patients. The overall perceived difficulty of the exercise is positively linked with EEG activity measured from the motor cortex region at the start of every experiment test. The average rating for task completion for depression patients and in control group observed and no statistical significance association reported between rating scale and time spent on each trial (p=1.43) for control group while the normalised perceived difficulty rating had 0.512, 0.623, and 0.821 correlations with the length of the pathway, the integer of inclination in the pathway, and the time spent to complete every experiment test, respectively (p<0.0001) among depression patients. The findings imply that alterations in comparative cognitive burden levels during an oculomotor activity considerably modify frontal EEG spectrum. Conclusion. Patients with depression perceived the optical illusion in the arrays as weaker, resulting in a little bigger disparity than individuals who were not diagnosed with depression. This discovery provided light on the prospect of adopting a user-friendly mobile EEG technology to assess mental workload in everyday life. © 2022 G. Murugesan et al.","","Control groups; Experiment tests; In-control; Mental workload; Motor activity; Patient control; Patient's suffering; Perceived difficulties; Single channels; Time-spent; Electroencephalography; control group; electroencephalography; human; major depression; motor activity; procedures; psychology; workload; Control Groups; Depressive Disorder, Major; Humans; Motor Activity; Workload","","","","","","","","Retracted","Final","All Open Access; Green Accepted Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85127979759"
"Omarov, B.; Narynov, S.; Zhumanov, Z.; Gumar, A.; Khassanova, M.","Omarov, Batyrkhan Sultanovich (57202103462); Narynov, Sergazy (56582431600); Zhumanov, Zhandos (55701348900); Gumar, Aidana (57292254400); Khassanova, Mariyam (57292944000)","57202103462; 56582431600; 55701348900; 57292254400; 57292944000","A Skeleton-based Approach for Campus Violence Detection","2022","Computers, Materials and Continua","72","1","","315","331","35","10.32604/cmc.2022.024566","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125880376&doi=10.32604%2Fcmc.2022.024566&partnerID=40&md5=d6d9d469127103719641b8548ccff707","Alem Research, Almaty, Kazakhstan; Al Farabi Kazakh National University, Almaty, Kazakhstan; International University of Tourism and Hospitality, Turkistan, Kazakhstan; SDU University, Kaskelen, Almaty, Kazakhstan; Asfendiyarov Kazakh National Medical University, Almaty, Kazakhstan","Omarov, Batyrkhan Sultanovich, Alem Research, Almaty, Kazakhstan, Al Farabi Kazakh National University, Almaty, Kazakhstan, International University of Tourism and Hospitality, Turkistan, Kazakhstan, SDU University, Kaskelen, Almaty, Kazakhstan; Narynov, Sergazy, Alem Research, Almaty, Kazakhstan; Zhumanov, Zhandos, Alem Research, Almaty, Kazakhstan, Al Farabi Kazakh National University, Almaty, Kazakhstan; Gumar, Aidana, Alem Research, Almaty, Kazakhstan, Asfendiyarov Kazakh National Medical University, Almaty, Kazakhstan; Khassanova, Mariyam, Alem Research, Almaty, Kazakhstan, Asfendiyarov Kazakh National Medical University, Almaty, Kazakhstan","In this paper, we propose a skeleton-based method to identify violence and aggressive behavior. The approach does not necessitate high-processing equipment and it can be quickly implemented. Our approach consists of two phases: feature extraction from image sequences to assess a human posture, followed by activity classification applying a neural network to identify whether the frames include aggressive situations and violence. A video violence dataset of 400 min comprising a single person’s activities and 20 h of video data including physical violence and aggressive acts, and 13 classifications for distinguishing aggressor and victim behavior were generated. Finally, the proposed method was trained and tested using the collected dataset. The results indicate the accuracy of 97% was achieved in identifying aggressive conduct in video sequences. Furthermore, the obtained results show that the proposed method can detect aggressive behavior and violence in a short period of time and is accessible for real-world applications. © 2022 Tech Science Press. All rights reserved.","Artificial intelligence; Bullying; Machine learning; PoseNET; Skeleton; Violence","Classification (of information); Machine learning; Musculoskeletal system; Bullying; Features extraction; Image sequence; Phase features; PoseNET; Processing equipment; Skeleton; Two phase; Violence; Violence detections; Video recording","Ministry of Education and Science of the Republic of Kazakhstan, (IRN AP08855520)","Funding Statement: This work was supported by the grant “Development of artificial intelligence-enabled software solution prototype for automatic detection of potential facts of physical bullying in educational institutions” funded by the Ministry of Education of the Republic of Kazakhstan. Grant No. IRN AP08855520.","","","","","","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85125880376"
"Kangozhin, B.R.; Baimuratov, O.; Zharmagambetova, M.S.; Dautov, S.S.; Kangozhin, D.B.","Kangozhin, B. R. (57368321600); Baimuratov, Olimzhon (55832104800); Zharmagambetova, M. S. (57368109100); Dautov, S. S. (57367698000); Kangozhin, D. B. (57367072100)","57368321600; 55832104800; 57368109100; 57367698000; 57367072100","Noise Immunity of Devices of Automated Systems for Technological Control of Energy Facilities in the Almaty Region","2022","Studies in Systems, Decision and Control","399","","","277","290","1","10.1007/978-3-030-87675-3_17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120889327&doi=10.1007%2F978-3-030-87675-3_17&partnerID=40&md5=8e9cbac71ec381cf8a95e4c2bcc8850e","Al Farabi Kazakh National University, Almaty, Kazakhstan; SDU University, Kaskelen, Almaty, Kazakhstan; Mukhametzhan Tynyshbayev ALT University, Almaty, Kazakhstan; JSC “NC” Kazakhstan Garysh Sapary”, Nur-Sultan, Kazakhstan","Kangozhin, B. R., Al Farabi Kazakh National University, Almaty, Kazakhstan; Baimuratov, Olimzhon, SDU University, Kaskelen, Almaty, Kazakhstan; Zharmagambetova, M. S., Al Farabi Kazakh National University, Almaty, Kazakhstan, SDU University, Kaskelen, Almaty, Kazakhstan, Mukhametzhan Tynyshbayev ALT University, Almaty, Kazakhstan; Dautov, S. S., Mukhametzhan Tynyshbayev ALT University, Almaty, Kazakhstan; Kangozhin, D. B., JSC “NC” Kazakhstan Garysh Sapary”, Nur-Sultan, Kazakhstan","The article presents the results of a study of the noise immunity of devices and elements of automated systems for technological control of energy facilities, associated with the use of relay cables. The analysis of the data obtained in this study is based on theoretical research methods, and the computational and experimental method were applied to determine the level of pulsed electromagnetic interference at 220 kV Taldykurgan, Stroitelnaya (Construction), Sary-Ozek, Zavodskaya and SS-220 “Shu” substations. All energy facilities considered in this article are located in the Almaty region. The influence of shielding cables on the level of electromagnetic influences on devices and elements of the automation system is revealed. It has been experimentally established that impulse noise in some relay circuits exceeds the permissible values during short-circuit and switching in the electrical network. The actual screening factors of control cables in operational conditions are determined. © 2022, The Author(s), under exclusive license to Springer Nature Switzerland AG.","Aggregated interference; Automated process of control systems; Electrical substation; Electromagnetic compatibility; Electromagnetic environment; Electromagnetic interference; Grounding device; Radiated pulse interference; Relay protection and automation","","","","","","","","","Book chapter","Final","","Scopus","2-s2.0-85120889327"
"Clipa, O.; Balta, N.; Mâţǎ, L.","Clipa, Otilia (37063026000); Balta, Nuri (56577982000); Mâţǎ, Liliana (37063353100)","37063026000; 56577982000; 37063353100","Investigating the Relationship Between Internet Ethics and Motivational Orientations in Higher Education","2022","EAI/Springer Innovations in Communication and Computing","","","","65","81","2","10.1007/978-981-16-1951-9_5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111898828&doi=10.1007%2F978-981-16-1951-9_5&partnerID=40&md5=91aa8c1e2609f3919147ff6bfa4f6617","Universitatea Stefan cel Mare din Suceava, Suceava, Romania; SDU University, Kaskelen, Almaty, Kazakhstan; Universitatea din Bacau, Bacu, Bacau, Romania","Clipa, Otilia, Universitatea Stefan cel Mare din Suceava, Suceava, Romania; Balta, Nuri, SDU University, Kaskelen, Almaty, Kazakhstan; Mâţǎ, Liliana, Universitatea din Bacau, Bacu, Bacau, Romania","The study aimed to investigate the correlation between the students’ type of motivation (extrinsic/intrinsic) and their attitude toward the ethics of the use of information technologies, as well as the individual differences in students’ unethical Internet use concerning intrinsic and extrinsic motivational orientations. There was used the Internet-triggered Academic Dishonesty Scale to measure unethical behavior and the Work Preference Inventory to determine motivational orientations for university students. The results of this study indicate significant relationships between the motivational orientation factors and the Internet-triggered academic dishonesty behaviors. There are positive correlations between the dimensions of extrinsic motivation and the dimensions of unethical Internet use (reward and falsification, reward and misuse, recognition). As far as intrinsic motivation is concerned, there is only one positive correlation between pleasure and fraudulence. Depending on age, the research result shows that younger students are more prone to unethical behaviors on the Internet than older students. The study is expected to provide a significant contribution to the understanding of ethical Internet behaviors and to generate appropriate mechanisms for education and awareness of these issues by students and professors from higher education. © 2022, The Author(s), under exclusive license to Springer Nature Singapore Pte Ltd.","Internet ethics; Motivational orientations; Students","Motivation; Philosophical aspects; Academic dishonesty; Extrinsic motivation; Individual Differences; Internet behaviors; Intrinsic motivation; Motivational orientation; Positive correlations; University students; Students","Corporation for National and Community Service, CNCS; Unitatea Executiva pentru Finantarea Invatamantului Superior, a Cercetarii, Dezvoltarii si Inovarii, UEFISCDI, (PN-III-P1-1.1-TE-2016-0773); Ontario Ministry of Research and Innovation, MRI","Funding text 1: Acknowledgements “This work was supported by a grant of Ministry of Research and Innovation, CNCS—UEFISCDI, project number PN-III-P1-1.1-TE-2016-0773, within PNCDI III.”; Funding text 2: ?This work was supported by a grant of Ministry of Research and Innovation, CNCS?UEFISCDI, project number PN-III-P1-1.1-TE-2016-0773, within PNCDI III.?","","","","","","Book chapter","Final","","Scopus","2-s2.0-85111898828"
